timestamp,total_value,BTC/USDT_value,ETH/USDT_value,SOL/USDT_value,BNB/USDT_value,BTC/USDT_weight,ETH/USDT_weight,SOL/USDT_weight,BNB/USDT_weight
2024-10-12 07:00:00,10000.0,4000.0000000000005,3000.0,1500.0,1500.0,0.4,0.3,0.15,0.15
2024-10-12 08:00:00,9998.409157185994,3997.3240958667034,2998.9087297532587,1501.1333974447036,1501.0429341213282,0.3997960108477629,0.29993858849014016,0.1501372242168964,0.1501281764452006
2024-10-12 09:00:00,10009.144121267582,4004.827333605555,2998.4060097519505,1502.7819755460912,1503.1288023639843,0.40011686165014215,0.29956667357610445,0.1501409068886277,0.1501755578851256
2024-10-12 10:00:00,10047.332295188815,4017.598897010033,3010.8023492963966,1512.6734441544165,1506.2576047279683,0.39986722634164973,0.29966186653726234,0.15055473430283212,0.14991617281825573
2024-10-12 11:00:00,10027.789996063482,4010.7915600364972,3007.1239102624363,1507.0064569308968,1502.8680688336522,0.3999676460726618,0.29987902732734883,0.15028300926948895,0.14987031733050046
2024-10-12 12:00:00,10052.068515139483,4018.397398529209,3013.8799766214765,1514.8372029124878,1504.9539370763084,0.3997582579622369,0.29982684380655117,0.15069905270054437,0.14971584553066744
2024-10-12 13:00:00,10049.869089224281,4019.408111545501,3018.4289795601403,1509.6853963456517,1502.3466017729884,0.39994631530625707,0.30034510427569394,0.15021940912288836,0.14948917129516062
2024-10-12 14:00:00,10078.88299599342,4029.787356751265,3030.3348605667247,1513.8068415991204,1504.9539370763084,0.3998247978821855,0.30066177589037896,0.15019589394984467,0.1493175322775908
2024-10-12 15:00:00,10064.062530893076,4024.8485005871667,3032.394786425743,1505.2548426981725,1501.5644011819923,0.3999228431095614,0.3013092155496227,0.14956731817569477,0.14920062316512106
2024-10-12 16:00:00,10057.728088161195,4018.894470504434,3028.2504117808144,1508.7580711636213,1501.8251347123241,0.3995827323304769,0.3010869239292046,0.1500098290527021,0.14932051468761623
2024-10-12 17:00:00,10074.878590132637,4021.4059585228492,3035.815734727326,1514.5280945184777,1503.1288023639843,0.3991518034233608,0.30132529216784926,0.1503271807167791,0.1491957236920108
